,Landfill Name,State,County,Average Annual Count
5,South Cushman Landfill,AK,Fairbanks North Star,317.0
1182,Carson City Sanitary Landfill,NV,Carson City,346.0
1811,0,0,Los Angeles County,39939.0
1812,0,0,Cook County,25748.0
1813,0,0,Maricopa County,17933.0
1814,0,0,Harris County,15735.0
1815,0,0,San Diego County,14412.0
1816,0,0,Orange County,14072.0
1817,0,0,Miami-Dade County,13536.0
1818,0,0,Kings County,12044.0
1819,0,0,Queens County,11239.0
1820,0,0,Broward County,10313.0
1821,0,0,Wayne County,10298.0
1822,0,0,Riverside County,10046.0
1823,0,0,King County,9969.0
1824,0,0,Suffolk County,9819.0
1825,0,0,Dallas County,9700.0
1826,0,0,Palm Beach County,9678.0
1827,0,0,Nassau County,8862.0
1828,0,0,Clark County,8804.0
1829,0,0,New York County,8623.0
1830,0,0,Philadelphia County,8258.0
1831,0,0,Tarrant County,8096.0
1832,0,0,Middlesex County,8027.0
1833,0,0,Allegheny County,7927.0
1834,0,0,San Bernardino County,7925.0
1835,0,0,Cuyahoga County,7772.0
1836,0,0,Santa Clara County,7720.0
1837,0,0,Oakland County,7343.0
1838,0,0,Pinellas County,7148.0
1839,0,0,Bexar County,7118.0
1840,0,0,Hillsborough County,7014.0
1841,0,0,Sacramento County,6900.0
1842,0,0,Alameda County,6829.0
1843,0,0,Erie County,6402.0
1844,0,0,Bronx County,6306.0
1845,0,0,St. Louis County,6053.0
1846,0,0,Westchester County,5771.0
1847,0,0,Franklin County,5658.0
1848,0,0,Bergen County,5571.0
1849,0,0,Contra Costa County,5512.0
1850,0,0,Macomb County,5320.0
1851,0,0,Orange County,5262.0
1852,0,0,Fairfield County,5240.0
1853,0,0,Hartford County,5173.0
1854,0,0,Duval County,5161.0
1855,0,0,New Haven County,5084.0
1856,0,0,Honolulu County,5073.0
1857,0,0,Montgomery County,5041.0
1858,0,0,Baltimore County,5024.0
1859,0,0,Pima County,5007.0
1860,0,0,DuPage County,4918.0
1861,0,0,Milwaukee County,4918.0
1862,0,0,Lee County,4894.0
1863,0,0,Jefferson County,4728.0
1864,0,0,Monroe County,4598.0
1865,0,0,Worcester County,4544.0
1866,0,0,Montgomery County,4517.0
1867,0,0,Fulton County,4512.0
1868,0,0,Ocean County,4511.0
1869,0,0,Shelby County,4506.0
1870,0,0,Essex County,4439.0
1871,0,0,Wake County,4439.0
1872,0,0,Pierce County,4434.0
1873,0,0,Marion County,4431.0
1874,0,0,Hamilton County,4410.0
1875,0,0,Polk County,4338.0
1876,0,0,Middlesex County,4293.0
1877,0,0,Mecklenburg County,4274.0
1878,0,0,Brevard County,4178.0
1879,0,0,Monmouth County,4160.0
1880,0,0,Norfolk County,4087.0
1881,0,0,Fairfax County,4084.0
1882,0,0,Bucks County,4081.0
1883,0,0,San Francisco County,4032.0
1884,0,0,Snohomish County,3990.0
1885,0,0,Salt Lake County,3989.0
1886,0,0,Ventura County,3968.0
1887,0,0,Sarasota County,3942.0
1888,0,0,Volusia County,3939.0
1889,0,0,Essex County,3930.0
1890,0,0,Travis County,3889.0
1891,0,0,Prince Georges County,3838.0
1892,0,0,Oklahoma County,3759.0
1893,0,0,San Mateo County,3750.0
1894,0,0,Multnomah County,3743.0
1895,0,0,Pasco County,3736.0
1896,0,0,Fresno County,3674.0
1897,0,0,Jackson County,3554.0
1898,0,0,Jefferson County,3496.0
1899,0,0,Gwinnett County,3487.0
1900,0,0,Delaware County,3445.0
1901,0,0,Lake County,3442.0
1902,0,0,Will County,3425.0
1903,0,0,Cobb County,3394.0
1904,0,0,Collin County,3374.0
1905,0,0,Providence County,3359.0
1906,0,0,Tulsa County,3284.0
1907,0,0,Baltimore City,3263.0
1908,0,0,DeKalb County,3249.0
1909,0,0,Plymouth County,3187.0
1910,0,0,Suffolk County,3178.0
1911,0,0,Montgomery County,3146.0
1912,0,0,Kern County,3137.0
1913,0,0,Camden County,3123.0
1914,0,0,Summit County,3120.0
1915,0,0,El Paso County,3104.0
1916,0,0,New Castle County,3073.0
1917,0,0,Lancaster County,3054.0
1918,0,0,Marion County,3044.0
1919,0,0,Bristol County,3030.0
1920,0,0,Morris County,3030.0
1921,0,0,Bernalillo County,3018.0
1922,0,0,Davidson County,3013.0
1923,0,0,Richmond County,2965.0
1924,0,0,San Joaquin County,2964.0
1925,0,0,Onondaga County,2962.0
1926,0,0,Burlington County,2956.0
1927,0,0,Anne Arundel County,2937.0
1928,0,0,Chester County,2933.0
1929,0,0,District of Columbia,2837.0
1930,0,0,Sonoma County,2832.0
1931,0,0,El Paso County,2824.0
1932,0,0,Guilford County,2810.0
1933,0,0,Union County,2802.0
1934,0,0,Kent County,2802.0
1935,0,0,Jefferson County,2789.0
1936,0,0,Lake County,2758.0
1937,0,0,Lake County,2757.0
1938,0,0,Denton County,2746.0
1939,0,0,Douglas County,2687.0
1940,0,0,York County,2663.0
1941,0,0,Denver County,2656.0
1942,0,0,Manatee County,2634.0
1943,0,0,Greenville County,2628.0
1944,0,0,Westmoreland County,2609.0
1945,0,0,Hudson County,2607.0
1946,0,0,Jefferson Parish,2584.0
1947,0,0,Arapahoe County,2553.0
1948,0,0,Passaic County,2510.0
1949,0,0,Waukesha County,2499.0
1950,0,0,Berks County,2491.0
1951,0,0,Washington County,2459.0
1952,0,0,Fort Bend County,2451.0
1953,0,0,Knox County,2445.0
1954,0,0,Genesee County,2440.0
1955,0,0,Hampden County,2431.0
1956,0,0,Collier County,2427.0
1957,0,0,Dane County,2399.0
1958,0,0,Lucas County,2392.0
1959,0,0,Kane County,2378.0
1960,0,0,Hidalgo County,2357.0
1961,0,0,Clackamas County,2336.0
1962,0,0,Seminole County,2315.0
1963,0,0,Spokane County,2293.0
1964,0,0,Placer County,2286.0
1965,0,0,Stark County,2285.0
1966,0,0,Hillsborough County,2277.0
1967,0,0,Stanislaus County,2273.0
1968,0,0,Lehigh County,2238.0
1969,0,0,Luzerne County,2228.0
1970,0,0,East Baton Rouge Parish,2224.0
1971,0,0,Washoe County,2220.0
1972,0,0,Virginia Beach City,2200.0
1973,0,0,Polk County,2187.0
1974,0,0,Montgomery County,2178.0
1975,0,0,Mobile County,2164.0
1976,0,0,Pulaski County,2154.0
1977,0,0,Solano County,2151.0
1978,0,0,Mercer County,2138.0
1979,0,0,Clark County,2136.0
1980,0,0,Santa Barbara County,2102.0
1981,0,0,Ada County,2080.0
1982,0,0,Northampton County,2073.0
1983,0,0,Horry County,2068.0
1984,0,0,Williamson County,2052.0
1985,0,0,Charleston County,2044.0
1986,0,0,Forsyth County,2041.0
1987,0,0,Hamilton County,2039.0
1988,0,0,Orange County,2009.0
1989,0,0,St. Charles County,1989.0
1990,0,0,St. Lucie County,1983.0
1991,0,0,Rockingham County,1969.0
1992,0,0,Albany County,1919.0
1993,0,0,Orleans Parish,1905.0
1994,0,0,Barnstable County,1901.0
1995,0,0,Butler County,1855.0
1996,0,0,Gloucester County,1853.0
1997,0,0,Lane County,1846.0
1998,0,0,Pinal County,1845.0
1999,0,0,Escambia County,1838.0
2000,0,0,Somerset County,1827.0
2001,0,0,Lorain County,1820.0
2002,0,0,Madison County,1800.0
2003,0,0,Rockland County,1794.0
2004,0,0,Richland County,1776.0
2005,0,0,Dutchess County,1773.0
2006,0,0,Adams County,1736.0
2007,0,0,Allen County,1732.0
2008,0,0,Charlotte County,1730.0
2009,0,0,Cumberland County,1720.0
2010,0,0,Monterey County,1711.0
2011,0,0,Marin County,1704.0
2012,0,0,Atlantic County,1699.0
2013,0,0,Marion County,1697.0
2014,0,0,Sussex County,1691.0
2015,0,0,Chesterfield County,1688.0
2016,0,0,Spartanburg County,1675.0
2017,0,0,Winnebago County,1674.0
2018,0,0,Hernando County,1667.0
2019,0,0,Yavapai County,1654.0
2020,0,0,Henrico County,1648.0
2021,0,0,Erie County,1643.0
2022,0,0,New London County,1640.0
2023,0,0,San Luis Obispo County,1622.0
2024,0,0,Kitsap County,1615.0
2025,0,0,Madison County,1601.0
2026,0,0,Buncombe County,1597.0
2027,0,0,St. Louis City,1586.0
2028,0,0,Dauphin County,1585.0
2029,0,0,Niagara County,1579.0
2030,0,0,Mohave County,1579.0
2031,0,0,Thurston County,1573.0
2032,0,0,Fayette County,1553.0
2033,0,0,Washtenaw County,1551.0
2034,0,0,Harford County,1546.0
2035,0,0,McHenry County,1546.0
2036,0,0,Tulare County,1541.0
2037,0,0,Oneida County,1525.0
2038,0,0,Saratoga County,1514.0
2039,0,0,Cameron County,1511.0
2040,0,0,Citrus County,1506.0
2041,0,0,St. Tammany Parish,1499.0
2042,0,0,Larimer County,1491.0
2043,0,0,Osceola County,1489.0
2044,0,0,Lake County,1486.0
2045,0,0,St. Johns County,1485.0
2046,0,0,Washington County,1484.0
2047,0,0,Nueces County,1471.0
2048,0,0,Lexington County,1466.0
2049,0,0,Utah County,1452.0
2050,0,0,St. Clair County,1441.0
2051,0,0,Mahoning County,1433.0
2052,0,0,Caddo Parish,1427.0
2053,0,0,Cumberland County,1413.0
2054,0,0,Sumter County,1413.0
2055,0,0,Cumberland County,1403.0
2056,0,0,Bell County,1403.0
2057,0,0,Greene County,1388.0
2058,0,0,Chatham County,1388.0
2059,0,0,Brazoria County,1384.0
2060,0,0,Lackawanna County,1381.0
2061,0,0,Galveston County,1380.0
2062,0,0,Howard County,1371.0
2063,0,0,Lancaster County,1369.0
2064,0,0,Durham County,1356.0
2065,0,0,York County,1346.0
2066,0,0,Butte County,1342.0
2067,0,0,Santa Cruz County,1337.0
2068,0,0,Prince William County,1334.0
2069,0,0,St. Joseph County,1333.0
2070,0,0,Trumbull County,1330.0
2071,0,0,Jackson County,1316.0
2072,0,0,Sangamon County,1315.0
2073,0,0,Brown County,1305.0
2074,0,0,Martin County,1304.0
2075,0,0,Hamilton County,1304.0
2076,0,0,York County,1302.0
2077,0,0,Indian River County,1297.0
2078,0,0,Litchfield County,1278.0
2079,0,0,Kanawha County,1275.0
2080,0,0,Broome County,1274.0
2081,0,0,Boulder County,1272.0
2082,0,0,Cherokee County,1260.0
2083,0,0,Ingham County,1259.0
2084,0,0,Baldwin County,1257.0
2085,0,0,Gaston County,1256.0
2086,0,0,Shasta County,1253.0
2087,0,0,Hinds County,1241.0
2088,0,0,Frederick County,1239.0
2089,0,0,Jefferson County,1227.0
2090,0,0,Linn County,1226.0
2091,0,0,Alachua County,1221.0
2092,0,0,New Hanover County,1219.0
2093,0,0,Racine County,1209.0
2094,0,0,Douglas County,1207.0
2095,0,0,Butler County,1203.0
2096,0,0,Whatcom County,1198.0
2097,0,0,Rutherford County,1194.0
2098,0,0,Loudoun County,1190.0
2099,0,0,Smith County,1186.0
2100,0,0,Lubbock County,1185.0
2101,0,0,Clay County,1182.0
2102,0,0,Beaver County,1181.0
2103,0,0,Clay County,1178.0
2104,0,0,Lafayette Parish,1171.0
2105,0,0,Ottawa County,1168.0
2106,0,0,Saginaw County,1167.0
2107,0,0,Kalamazoo County,1160.0
2108,0,0,Anderson County,1152.0
2109,0,0,Anchorage Borough,1152.0
2110,0,0,Beaufort County,1147.0
2111,0,0,Benton County,1147.0
2112,0,0,Ulster County,1147.0
2113,0,0,El Dorado County,1145.0
2114,0,0,Clermont County,1143.0
2115,0,0,Bay County,1137.0
2116,0,0,Davis County,1136.0
2117,0,0,Jefferson County,1134.0
2118,0,0,Montgomery County,1127.0
2119,0,0,Kent County,1122.0
2120,0,0,Chesapeake City,1116.0
2121,0,0,Cleveland County,1116.0
2122,0,0,Weld County,1113.0
2123,0,0,Warren County,1110.0
2124,0,0,Clayton County,1098.0
2125,0,0,Middlesex County,1097.0
2126,0,0,Harrison County,1096.0
2127,0,0,Leon County,1094.0
2128,0,0,Peoria County,1094.0
2129,0,0,Sullivan County,1087.0
2130,0,0,Calcasieu Parish,1087.0
2131,0,0,McLennan County,1081.0
2132,0,0,Kent County,1067.0
2133,0,0,Medina County,1065.0
2134,0,0,Deschutes County,1064.0
2135,0,0,Okaloosa County,1044.0
2136,0,0,Union County,1042.0
2137,0,0,Norfolk City,1042.0
2138,0,0,Vanderburgh County,1040.0
2139,0,0,Davidson County,1039.0
2140,0,0,Hall County,1036.0
2141,0,0,Monroe County,1035.0
2142,0,0,Schuylkill County,1030.0
2143,0,0,Henry County,1030.0
2144,0,0,Hawaii County,1025.0
2145,0,0,Rensselaer County,1025.0
2146,0,0,Carroll County,1022.0
2147,0,0,Forsyth County,1014.0
2148,0,0,Richmond City,1014.0
2149,0,0,Richmond County,1007.0
2150,0,0,Penobscot County,1004.0
2151,0,0,Brunswick County,1002.0
2152,0,0,Cabarrus County,998.0
2153,0,0,Licking County,996.0
2154,0,0,Minnehaha County,985.0
2155,0,0,Muscogee County,984.0
2156,0,0,Yakima County,979.0
2157,0,0,Williamson County,973.0
2158,0,0,Scott County,971.0
2159,0,0,St. Clair County,969.0
2160,0,0,Livingston County,969.0
2161,0,0,Shelby County,968.0
2162,0,0,Alamance County,962.0
2163,0,0,Yellowstone County,962.0
2164,0,0,Berkeley County,960.0
2165,0,0,Sumner County,959.0
2166,0,0,Elkhart County,956.0
2167,0,0,Berrien County,953.0
2168,0,0,Iredell County,952.0
2169,0,0,Cambria County,952.0
2170,0,0,Canyon County,952.0
2171,0,0,Merrimack County,947.0
2172,0,0,Rock County,944.0
2173,0,0,Washington County,943.0
2174,0,0,Muskegon County,942.0
2175,0,0,Chautauqua County,937.0
2176,0,0,Johnston County,937.0
2177,0,0,Schenectady County,936.0
2178,0,0,Sussex County,932.0
2179,0,0,Kootenai County,930.0
2180,0,0,Outagamie County,929.0
2181,0,0,Flagler County,929.0
2182,0,0,Merced County,928.0
2183,0,0,Randolph County,926.0
2184,0,0,Catawba County,922.0
2185,0,0,Dona Ana County,921.0
2186,0,0,Fayette County,919.0
2187,0,0,Santa Rosa County,918.0
2188,0,0,Winnebago County,915.0
2189,0,0,Porter County,913.0
2190,0,0,Delaware County,911.0
2191,0,0,Tuscaloosa County,905.0
2192,0,0,Kenton County,905.0
2193,0,0,Portage County,905.0
2194,0,0,Kenosha County,900.0
2195,0,0,Cumberland County,895.0
2196,0,0,Weber County,893.0
2197,0,0,Aiken County,891.0
2198,0,0,Washington County,888.0
2199,0,0,Jackson County,888.0
2200,0,0,Rowan County,881.0
2201,0,0,Cape May County,881.0
2202,0,0,Bibb County,880.0
2203,0,0,Rock Island County,875.0
2204,0,0,Franklin County,871.0
2205,0,0,Benton County,870.0
2206,0,0,Tazewell County,870.0
2207,0,0,Clark County,868.0
2208,0,0,Yuma County,866.0
2209,0,0,Greene County,865.0
2210,0,0,Champaign County,863.0
2211,0,0,Pueblo County,861.0
2212,0,0,Lebanon County,855.0
2213,0,0,Berkshire County,849.0
2214,0,0,Blair County,849.0
2215,0,0,Washington County,847.0
2216,0,0,Ouachita Parish,842.0
2217,0,0,Maui County,837.0
2218,0,0,Henderson County,836.0
2219,0,0,Washington County,831.0
2220,0,0,Highlands County,831.0
2221,0,0,Blount County,828.0
2222,0,0,Mercer County,819.0
2223,0,0,Johnson County,812.0
2224,0,0,Newport News City,811.0
2225,0,0,Washington County,810.0
2226,0,0,Fairfield County,809.0
2227,0,0,DeSoto County,807.0
2228,0,0,Yolo County,806.0
2229,0,0,Chittenden County,803.0
2230,0,0,Hunterdon County,794.0
2231,0,0,Skagit County,794.0
2232,0,0,Tolland County,794.0
2233,0,0,Napa County,794.0
2234,0,0,Mesa County,792.0
2235,0,0,Johnson County,789.0
2236,0,0,Madison County,788.0
2237,0,0,Macon County,786.0
2238,0,0,Florence County,778.0
2239,0,0,Oswego County,776.0
2240,0,0,Hendricks County,772.0
2241,0,0,Kennebec County,772.0
2242,0,0,Sarpy County,771.0
2243,0,0,Marathon County,770.0
2244,0,0,McLean County,769.0
2245,0,0,Hampshire County,767.0
2246,0,0,Richland County,762.0
2247,0,0,Jackson County,762.0
2248,0,0,Rankin County,759.0
2249,0,0,Washington County,759.0
2250,0,0,Cass County,757.0
2251,0,0,Grayson County,754.0
2252,0,0,Lycoming County,754.0
2253,0,0,Monroe County,752.0
2254,0,0,La Salle County,750.0
2255,0,0,Ontario County,748.0
2256,0,0,Ellis County,743.0
2257,0,0,Black Hawk County,742.0
2258,0,0,Rapides Parish,742.0
2259,0,0,Dorchester County,739.0
2260,0,0,Pitt County,737.0
2261,0,0,Garland County,733.0
2262,0,0,Onslow County,726.0
2263,0,0,Houston County,723.0
2264,0,0,Charles County,714.0
2265,0,0,Douglas County,714.0
2266,0,0,Humboldt County,712.0
2267,0,0,Arlington County,710.0
2268,0,0,Wayne County,710.0
2269,0,0,Morgan County,708.0
2270,0,0,Saline County,708.0
2271,0,0,Windham County,708.0
2272,0,0,Warren County,706.0
2273,0,0,Santa Fe County,705.0
2274,0,0,Hampton City,705.0
2275,0,0,Strafford County,703.0
2276,0,0,Moore County,699.0
2277,0,0,Coweta County,690.0
2278,0,0,Calhoun County,689.0
2279,0,0,Linn County,689.0
2280,0,0,Boone County,688.0
2281,0,0,Sheboygan County,687.0
2282,0,0,Centre County,686.0
2283,0,0,Sandoval County,685.0
2284,0,0,Webb County,685.0
2285,0,0,Hays County,683.0
2286,0,0,Montgomery County,682.0
2287,0,0,Pickens County,681.0
2288,0,0,Imperial County,681.0
2289,0,0,Sebastian County,680.0
2290,0,0,Wilson County,680.0
2291,0,0,Parker County,679.0
2292,0,0,Tippecanoe County,675.0
2293,0,0,Rockingham County,674.0
2294,0,0,Gregg County,674.0
2295,0,0,Adams County,672.0
2296,0,0,Guadalupe County,671.0
2297,0,0,Bay County,671.0
2298,0,0,Calhoun County,670.0
2299,0,0,Kankakee County,668.0
2300,0,0,Paulding County,668.0
2301,0,0,Nevada County,667.0
2302,0,0,Flathead County,667.0
2303,0,0,Cochise County,664.0
2304,0,0,LaPorte County,662.0
2305,0,0,Northumberland County,661.0
2306,0,0,Wood County,661.0
2307,0,0,Comal County,660.0
2308,0,0,Livingston Parish,660.0
2309,0,0,Fayette County,658.0
2310,0,0,Androscoggin County,657.0
2311,0,0,Clark County,654.0
2312,0,0,St. Lawrence County,653.0
2313,0,0,Daviess County,652.0
2314,0,0,Clallam County,651.0
2315,0,0,Wichita County,647.0
2316,0,0,Tangipahoa Parish,647.0
2317,0,0,Douglas County,644.0
2318,0,0,Craven County,643.0
2319,0,0,Putnam County,642.0
2320,0,0,Lawrence County,640.0
2321,0,0,Jasper County,640.0
2322,0,0,Columbiana County,639.0
2323,0,0,Cleveland County,638.0
2324,0,0,Robeson County,638.0
2325,0,0,Orange County,638.0
2326,0,0,Steuben County,637.0
2327,0,0,Wayne County,637.0
2328,0,0,Madera County,637.0
2329,0,0,Sevier County,635.0
2330,0,0,Etowah County,635.0
2331,0,0,Cecil County,635.0
2332,0,0,Boone County,634.0
2333,0,0,Cabell County,632.0
2334,0,0,Taylor County,632.0
2335,0,0,Franklin County,632.0
2336,0,0,Nassau County,632.0
2337,0,0,Delaware County,630.0
2338,0,0,Jefferson County,628.0
2339,0,0,Fond du Lac County,628.0
2340,0,0,Wayne County,627.0
2341,0,0,Spotsylvania County,626.0
2342,0,0,Josephine County,623.0
2343,0,0,Wicomico County,622.0
2344,0,0,Walworth County,621.0
2345,0,0,Eaton County,620.0
2346,0,0,Terrebonne Parish,620.0
2347,0,0,Bossier Parish,617.0
2348,0,0,Cowlitz County,617.0
2349,0,0,Hardin County,614.0
2350,0,0,Randall County,614.0
2351,0,0,Allen County,612.0
2352,0,0,Columbia County,611.0
2353,0,0,Harnett County,609.0
2354,0,0,Hanover County,608.0
2355,0,0,Berkeley County,608.0
2356,0,0,Miami County,603.0
2357,0,0,Johnson County,603.0
2358,0,0,Grand Traverse County,602.0
2359,0,0,La Crosse County,600.0
2360,0,0,Sumter County,599.0
2361,0,0,Chemung County,597.0
2362,0,0,Dubuque County,595.0
2363,0,0,Crawford County,592.0
2364,0,0,Vigo County,591.0
2365,0,0,Ashtabula County,591.0
2366,0,0,Roanoke County,585.0
2367,0,0,Carroll County,585.0
2368,0,0,Canadian County,583.0
2369,0,0,Island County,582.0
2370,0,0,Brazos County,581.0
2371,0,0,Burke County,581.0
2372,0,0,Warren County,579.0
2373,0,0,Monroe County,577.0
2374,0,0,Geauga County,576.0
2375,0,0,Henderson County,574.0
2376,0,0,Midland County,574.0
2377,0,0,Allegan County,573.0
2378,0,0,Houston County,571.0
2379,0,0,Woodbury County,569.0
2380,0,0,Bradley County,567.0
2381,0,0,Stafford County,567.0
2382,0,0,Grafton County,565.0
2383,0,0,Ector County,562.0
2384,0,0,Ozaukee County,561.0
2385,0,0,Roanoke City,559.0
2386,0,0,Pottawattamie County,559.0
2387,0,0,Wood County,558.0
2388,0,0,Tom Green County,556.0
2389,0,0,Lee County,555.0
2390,0,0,Tuscarawas County,555.0
2391,0,0,Newport County,555.0
2392,0,0,Faulkner County,555.0
2393,0,0,Yamhill County,555.0
2394,0,0,LaFourche Parish,553.0
2395,0,0,Maury County,552.0
2396,0,0,Muskingum County,551.0
2397,0,0,Pennington County,551.0
2398,0,0,Cass County,551.0
2399,0,0,Newton County,550.0
2400,0,0,Nash County,549.0
2401,0,0,Ascension Parish,549.0
2402,0,0,Campbell County,548.0
2403,0,0,Floyd County,548.0
2404,0,0,Lancaster County,547.0
2405,0,0,Cayuga County,547.0
2406,0,0,Albemarle County,544.0
2407,0,0,Potter County,543.0
2408,0,0,Caldwell County,542.0
2409,0,0,Lenawee County,540.0
2410,0,0,Kaufman County,539.0
2411,0,0,Erie County,538.0
2412,0,0,Putnam County,535.0
2413,0,0,St. Marys County,533.0
2414,0,0,Missoula County,532.0
2415,0,0,Somerset County,532.0
2416,0,0,Kendall County,529.0
2417,0,0,Manitowoc County,529.0
2418,0,0,Mendocino County,528.0
2419,0,0,Warren County,528.0
2420,0,0,Lapeer County,527.0
2421,0,0,Bartow County,526.0
2422,0,0,Lauderdale County,526.0
2423,0,0,Vermilion County,525.0
2424,0,0,Craighead County,525.0
2425,0,0,Comanche County,525.0
2426,0,0,Cattaraugus County,523.0
2427,0,0,Clearfield County,523.0
2428,0,0,Howard County,521.0
2429,0,0,Grays Harbor County,520.0
2430,0,0,Madison County,518.0
2431,0,0,Surry County,516.0
2432,0,0,Marshall County,513.0
2433,0,0,Oconee County,511.0
2434,0,0,Allegany County,511.0
2435,0,0,St. Landry Parish,510.0
2436,0,0,Alexandria City,510.0
2437,0,0,Raleigh County,510.0
2438,0,0,Aroostook County,508.0
2439,0,0,Carteret County,508.0
2440,0,0,Portsmouth City,507.0
2441,0,0,Clinton County,506.0
2442,0,0,Eau Claire County,506.0
2443,0,0,James City County,503.0
2444,0,0,Madison County,502.0
2445,0,0,Burleigh County,500.0
2446,0,0,Monroe County,500.0
2447,0,0,Buchanan County,499.0
2448,0,0,Bullitt County,498.0
2449,0,0,Hunt County,498.0
2450,0,0,Lincoln County,496.0
2451,0,0,Chatham County,496.0
2452,0,0,Augusta County,495.0
2453,0,0,DeKalb County,495.0
2454,0,0,Orangeburg County,494.0
2455,0,0,St. Clair County,494.0
2456,0,0,Haywood County,492.0
2457,0,0,Limestone County,492.0
2458,0,0,Laramie County,491.0
2459,0,0,Walton County,490.0
2460,0,0,Dodge County,489.0
2461,0,0,Dougherty County,487.0
2462,0,0,Scioto County,487.0
2463,0,0,Bedford City and County,484.0
2464,0,0,Armstrong County,484.0
2465,0,0,Calvert County,483.0
2466,0,0,Kings County,483.0
2467,0,0,Glynn County,482.0
2468,0,0,Greene County,482.0
2469,0,0,Rogers County,480.0
2470,0,0,Indiana County,480.0
2471,0,0,Bonneville County,480.0
2472,0,0,Lowndes County,479.0
2473,0,0,Platte County,475.0
2474,0,0,Belknap County,475.0
2475,0,0,Ross County,473.0
2476,0,0,Coconino County,473.0
2477,0,0,Lee County,472.0
2478,0,0,Anderson County,471.0
2479,0,0,Cheshire County,470.0
2480,0,0,Mason County,468.0
2481,0,0,Georgetown County,467.0
2482,0,0,Harrison County,467.0
2483,0,0,Angelina County,465.0
2484,0,0,Columbia County,464.0
2485,0,0,Lewis County,464.0
2486,0,0,Wilson County,464.0
2487,0,0,Wood County,463.0
2488,0,0,Salem County,462.0
2489,0,0,Cumberland County,462.0
2490,0,0,Talladega County,462.0
2491,0,0,Rockingham County,461.0
2492,0,0,Williamson County,461.0
2493,0,0,Bowie County,461.0
2494,0,0,San Juan County,461.0
2495,0,0,Jefferson County,460.0
2496,0,0,Cullman County,460.0
2497,0,0,Sullivan County,460.0
2498,0,0,White County,459.0
2499,0,0,Elmore County,459.0
2500,0,0,Madison County,458.0
2501,0,0,Coos County,457.0
2502,0,0,Madison County,456.0
2503,0,0,Grant County,456.0
2504,0,0,Carbon County,456.0
2505,0,0,Morgan County,456.0
2506,0,0,Clarke County,455.0
2507,0,0,Rockdale County,455.0
2508,0,0,Pulaski County,453.0
2509,0,0,Victoria County,453.0
2510,0,0,Herkimer County,453.0
2511,0,0,Rutherford County,453.0
2512,0,0,Whitfield County,451.0
2513,0,0,Jefferson County,450.0
2514,0,0,Columbia County,447.0
2515,0,0,Cascade County,447.0
2516,0,0,Jefferson County,447.0
2517,0,0,Orange County,446.0
2518,0,0,Tompkins County,446.0
2519,0,0,Midland County,445.0
2520,0,0,Suffolk City,445.0
2521,0,0,Walker County,445.0
2522,0,0,Columbia County,444.0
2523,0,0,Pike County,444.0
2524,0,0,Washington County,440.0
2525,0,0,Chelan County,438.0
2526,0,0,McCracken County,437.0
2527,0,0,Creek County,437.0
2528,0,0,Floyd County,435.0
2529,0,0,Bartholomew County,433.0
2530,0,0,Sutter County,433.0
2531,0,0,Putnam County,431.0
2532,0,0,Van Buren County,431.0
2533,0,0,Lake County,430.0
2534,0,0,Shiawassee County,429.0
2535,0,0,Worcester County,428.0
2536,0,0,Monongalia County,428.0
2537,0,0,Lewis and Clark County,428.0
2538,0,0,Navajo County,428.0
2539,0,0,Polk County,426.0
2540,0,0,Hancock County,424.0
2541,0,0,Lawrence County,423.0
2542,0,0,Hancock County,422.0
2543,0,0,Muskogee County,422.0
2544,0,0,Adams County,421.0
2545,0,0,Klamath County,421.0
2546,0,0,Laurens County,421.0
2547,0,0,Gallatin County,420.0
2548,0,0,Matanuska-Susitna Borough,418.0
2549,0,0,Hancock County,418.0
2550,0,0,Cape Girardeau County,418.0
2551,0,0,St. Francois County,418.0
2552,0,0,Mercer County,417.0
2553,0,0,Rutland County,417.0
2554,0,0,Bradford County,417.0
2555,0,0,Belmont County,416.0
2556,0,0,Washington County,414.0
2557,0,0,Wilkes County,414.0
2558,0,0,Kosciusko County,412.0
2559,0,0,Loudon County,412.0
2560,0,0,Frederick County,412.0
2561,0,0,Oxford County,410.0
2562,0,0,Tehama County,410.0
2563,0,0,Wayne County,406.0
2564,0,0,Marion County,405.0
2565,0,0,Spalding County,404.0
2566,0,0,Darlington County,403.0
2567,0,0,Livingston County,402.0
2568,0,0,Windsor County,400.0
2569,0,0,Bastrop County,399.0
2570,0,0,Otsego County,399.0
2571,0,0,Grant County,399.0
2572,0,0,Fulton County,398.0
2573,0,0,Cole County,398.0
2574,0,0,Franklin County,397.0
2575,0,0,Christian County,396.0
2576,0,0,Genesee County,396.0
2577,0,0,Lauderdale County,395.0
2578,0,0,Laurel County,393.0
2579,0,0,Iberia Parish,392.0
2580,0,0,Barrow County,390.0
2581,0,0,Hood County,389.0
2582,0,0,Chippewa County,389.0
2583,0,0,Hawkins County,388.0
2584,0,0,Forrest County,385.0
2585,0,0,Stanly County,385.0
2586,0,0,Story County,385.0
2587,0,0,Hamblen County,384.0
2588,0,0,Twin Falls County,384.0
2589,0,0,Tuolumne County,383.0
2590,0,0,Lonoke County,383.0
2591,0,0,Natrona County,382.0
2592,0,0,Franklin County,382.0
2593,0,0,Lenoir County,381.0
2594,0,0,Jones County,381.0
2595,0,0,Sandusky County,381.0
